case_id,loss_kind,epoch,checkpoint,loss,disp_rel,strain_rel,energy_log10,elastic_energy,energy_mode,lambda_u,lambda_eps,lambda_trust_u,lambda_trust_eps
energy_normalization_normalized,continuation,60,continuation,1.5761885663323483e-07,0.9993243217468262,1.000001311302185,-10.197404861450195,6.347387893068657e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,90,continuation,1.555763020633094e-07,0.9993255138397217,1.0000056028366089,-10.20311164855957,6.264536112077224e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,120,continuation,1.3293731626617955e-07,0.9993588328361511,1.0000104904174805,-10.277009010314941,5.2843444897643366e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,150,continuation,1.1677202138571374e-07,0.9993885159492493,1.0000346899032593,-10.328262329101562,4.6961073918438956e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,180,continuation,1.1343632166926909e-07,0.9994037747383118,1.0000345706939697,-10.340083122253418,4.570011730153922e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,210,continuation,1.1127765731089312e-07,0.9994004964828491,1.0000386238098145,-10.348318099975586,4.484172061447467e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,240,continuation,1.1000276600725556e-07,0.999405562877655,1.0000336170196533,-10.353311538696289,4.4329099418982665e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,270,continuation,1.0824220453287126e-07,0.9993939399719238,1.0000298023223877,-10.360504150390625,4.3600942301047496e-11,normalized,0.0,0.0,0.0,0.0
energy_normalization_normalized,continuation,300,continuation,1.062710808241718e-07,0.9994088411331177,1.0000334978103638,-10.366783142089844,4.297515121542972e-11,normalized,0.0,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,1,continuation,1.0000003576278687,1.6196811199188232,8.046640396118164,-2.77915620803833,0.0016628147568553686,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,30,continuation,0.009875988587737083,0.974825918674469,0.989372193813324,-7.301244735717773,4.9975255933532026e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,60,continuation,0.00984747800976038,0.970702052116394,0.9852506518363953,-7.248147487640381,5.647454059953816e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,90,continuation,0.009846046566963196,0.9702363014221191,0.9849858283996582,-7.237984657287598,5.781166123597359e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,120,continuation,0.00984574668109417,0.9704622030258179,0.9850614666938782,-7.245744228363037,5.678792902585883e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,150,continuation,0.00984559953212738,0.9701552391052246,0.984905481338501,-7.236794948577881,5.797025792730892e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,180,continuation,0.009845517575740814,0.9704416394233704,0.9850400686264038,-7.245810031890869,5.67793030370467e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,210,continuation,0.009845463559031487,0.9701458215713501,0.9849003553390503,-7.236950874328613,5.794952073756576e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,240,continuation,0.009845433756709099,0.9704398512840271,0.98503577709198,-7.246002197265625,5.6754210220333334e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,270,continuation,0.009845412336289883,0.9704434275627136,0.9850454926490784,-7.246211528778076,5.672681879786978e-08,normalized,0.01,0.0,0.0,0.0
disp_global_start_displacement_anchor_lamU_1e-02,continuation,300,continuation,0.009845376014709473,0.9701578617095947,0.9849053621292114,-7.237591743469238,5.786404244645382e-08,normalized,0.01,0.0,0.0,0.0
