case,seed,step,after_alpha0p8_through_onset,Delta,cut_x,crack_y_proxy,alpha_band_element_count,alpha_mean_in_band,g_alpha_mean_in_band,sigma_yy_tm_total_mean_in_band,sigma_yy_tm_plus_mean_in_band,sigma_yy_tm_minus_mean_in_band,sigma_yy_tm_degraded_plus_mean_in_band,sigma_yy_tm_residual_plus_mean_in_band,sigma_yy_tm_eff_mean_in_band,abs_minus_over_abs_eff_in_band,abs_degraded_plus_over_abs_eff_in_band,sigma_xy_tm_eff_mean_in_band,eps_xx_mean_in_band,eps_yy_mean_in_band,eps_xy_mean_in_band,abs_sigma_yy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_yy_tm_eff_max_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_max_in_alpha_ge_0p8_band,v_jump_proxy,u_jump_proxy,above_node_count,below_node_count
D0040_seed7_default_unitbox,7,27,True,8.3e-05,0.009,0.005097504450933882,17,0.9324364031062407,0.0089625408872962,13.572715759277344,22.42241859436035,-8.849700927734375,0.018307562917470932,2.242241805561207e-07,-8.831393241882324,1.002073023514028,0.0020730095938485075,-0.0619286447763443,-0.004645923152565956,0.14425401389598846,-0.0015654173912480474,8.831393241882324,21.049211502075195,0.08671684563159943,0.23958611488342285,4.8893272869463544e-05,1.6883080300838877e-06,29,25
D0040_seed7_default_unitbox,7,28,True,8.6e-05,0.006,0.005097504450933882,16,0.9414100535213947,0.007229524198919535,20.686796188354492,34.72703552246094,-14.040236473083496,0.015863755717873573,3.472703156148782e-07,-14.024372100830078,1.0011312001806112,0.001131156218889445,-0.23718233406543732,-0.0032641845755279064,0.21841368079185486,-0.004160132259130478,14.024372100830078,32.97744369506836,0.32034164667129517,2.11091947555542,6.768403443432505e-05,4.360345542288898e-06,26,29
D0040_seed7_default_unitbox,7,28,True,8.6e-05,0.007,0.005097504450933882,15,0.9275804042816163,0.010008257813751698,18.292308807373047,30.17725944519043,-11.8849515914917,0.017484664916992188,3.017725873633026e-07,-11.867467880249023,1.0014732469823469,0.00147332734273432,-0.017871670424938202,-0.001244948012754321,0.19250868260860443,0.0067843422293663025,11.867467880249023,31.80992889404297,0.1406218707561493,0.8585414886474609,6.14736334817415e-05,3.6425071380529477e-06,27,27
D0040_seed7_default_unitbox,7,28,True,8.6e-05,0.008,0.005097504450933882,14,0.9462257112775531,0.006223028060048819,17.89202117919922,29.833250045776367,-11.941228866577148,0.017029287293553352,2.9833248049726535e-07,-11.924199104309082,1.0014281682248924,0.0014281283920694874,-0.0576106533408165,0.0003704283444676548,0.1876925528049469,0.01375970896333456,11.924199104309082,26.82784652709961,0.18403640389442444,1.193251609802246,5.7552636816480015e-05,2.9651205362892213e-06,27,30
D0040_seed7_default_unitbox,7,28,True,8.6e-05,0.009,0.005097504450933882,17,0.9325628210516537,0.008957740850746632,14.778531074523926,24.41644859313965,-9.637916564941406,0.01872847229242325,2.441644539885601e-07,-9.61918830871582,1.0019469684576834,0.001946990919748772,-0.0744352638721466,-0.004937480203807354,0.157023623585701,-0.000662804173771292,9.61918830871582,22.977317810058594,0.0934951901435852,0.26547741889953613,5.2636424593872325e-05,2.2915042289492568e-06,29,25
D0040_seed7_default_unitbox,7,29,True,8.9e-05,0.006,0.005097504450933882,16,0.9424210861325264,0.006990470923483372,21.810874938964844,36.65021514892578,-14.839340209960938,0.015241758897900581,3.665021495180554e-07,-14.824098587036133,1.0010281652429196,0.0010281744153556626,-0.26602500677108765,-0.003655353095382452,0.23036308586597443,-0.003975928295403719,14.824098587036133,34.92928695678711,0.3469645380973816,2.308321952819824,7.097760584444203e-05,4.907865874509052e-06,26,29
D0040_seed7_default_unitbox,7,29,True,8.9e-05,0.007,0.005097504450933882,15,0.928328013420105,0.009850461035966873,19.340518951416016,31.90593910217285,-12.565417289733887,0.016872664913535118,3.1905935315990064e-07,-12.548544883728027,1.0013445707181348,0.0013445913506206024,-0.023833924904465675,-0.0011808278504759073,0.20348858833312988,0.007492105942219496,12.548544883728027,33.674076080322266,0.14992620050907135,0.887784481048584,6.470004922852645e-05,3.9756507257651365e-06,27,27
D0040_seed7_default_unitbox,7,29,True,8.9e-05,0.008,0.005097504450933882,14,0.9456416879381452,0.006289108656346798,19.008756637573242,31.71455192565918,-12.705795288085938,0.017679082229733467,3.171455205119855e-07,-12.688117027282715,1.001393292697822,0.0013933574376496444,-0.059191904962062836,0.0004753411340061575,0.19937632977962494,0.015037020668387413,12.688117027282715,28.672096252441406,0.19842730462551117,1.2909388542175293,6.0794849869799455e-05,3.2822244453132884e-06,27,30
D0040_seed7_default_unitbox,7,29,True,8.9e-05,0.009,0.005097504450933882,17,0.9332183879964492,0.008822496049106121,15.803504943847656,26.117359161376953,-10.313854217529297,0.018377795815467834,2.6117356810573256e-07,-10.295475959777832,1.0017850809251816,0.0017850360573193366,-0.0804068073630333,-0.005163727793842554,0.1678699404001236,-0.0007426925003528595,10.295475959777832,24.580997467041016,0.10033953934907913,0.29460811614990234,5.576586453289252e-05,2.4937286901870817e-06,29,25
D0040_seed7_default_unitbox,7,30,True,9.2e-05,0.006,0.005097504450933882,16,0.9421901293098927,0.0070917848497629166,22.751285552978516,38.241546630859375,-15.490262985229492,0.015369616448879242,3.824154646281386e-07,-15.474893569946289,1.0009931839087445,0.0009931969082313105,-0.2783953845500946,-0.003658507950603962,0.24023687839508057,-0.004375890828669071,15.474893569946289,36.47003173828125,0.3650415539741516,2.4426631927490234,7.402951748964787e-05,4.857475157896988e-06,26,29
D0040_seed7_default_unitbox,7,30,True,9.2e-05,0.007,0.005097504450933882,15,0.9273944854736328,0.010084717534482479,20.362262725830078,33.57975387573242,-13.217490196228027,0.017594505101442337,3.3579752312107303e-07,-13.199896812438965,1.0013328425243813,0.0013329274729528265,-0.02150276117026806,-0.0011787627590820193,0.21421419084072113,0.007621290162205696,13.199896812438965,35.480079650878906,0.1559276580810547,0.9495115280151367,6.790339554114596e-05,4.120603836941815e-06,27,27
D0040_seed7_default_unitbox,7,30,True,9.2e-05,0.008,0.005097504450933882,14,0.9467078149318695,0.0061276680789887905,20.00826072692871,33.38750076293945,-13.379240989685059,0.01687582954764366,3.3387502185178164e-07,-13.362364768981934,1.001262966622667,0.0012629373497434777,-0.05968080833554268,0.0006341055268421769,0.20980897545814514,0.015579639002680779,13.362364768981934,30.330902099609375,0.21216228604316711,1.378401279449463,6.393913371438329e-05,3.4092336085854593e-06,27,30
D0040_seed7_default_unitbox,7,30,True,9.2e-05,0.009,0.005097504450933882,17,0.9336469944785623,0.008669307455420494,16.707860946655273,27.59331512451172,-10.885456085205078,0.018033619970083237,2.759331891866168e-07,-10.867422103881836,1.001659453470276,0.0016594202192295117,-0.08283999562263489,-0.005276081617921591,0.1774066984653473,-0.0011977693066000938,10.867422103881836,25.9771728515625,0.10463899374008179,0.3112514019012451,5.869806765358903e-05,2.687652663710118e-06,29,25
D0040_seed7_default_unitbox,7,31,True,9.5e-05,0.006,0.005097504450933882,16,0.9422160014510155,0.007126482203602791,23.87023162841797,40.09613800048828,-16.225902557373047,0.016052693128585815,4.009613689959224e-07,-16.209848403930664,1.0009903950390115,0.0009903049509515005,-0.2835806608200073,-0.0035151694901287556,0.25192928314208984,-0.005135738290846348,16.209848403930664,38.22352600097656,0.37679052352905273,2.5716123580932617,7.735057482599543e-05,4.736901273396937e-06,26,29
D0040_seed7_default_unitbox,7,31,True,9.5e-05,0.007,0.005097504450933882,15,0.92800878683726,0.009945825673639774,21.4447021484375,35.35175323486328,-13.907045364379883,0.01731128804385662,3.5351746419109986e-07,-13.889735221862793,1.0012462543195095,0.0012463367924111482,-0.012893354520201683,-0.0011937447125092149,0.22558356821537018,0.007561129983514547,13.889735221862793,37.32917404174805,0.16206488013267517,1.0295038223266602,7.116984070981507e-05,3.954924856020415e-06,27,27
D0040_seed7_default_unitbox,7,31,True,9.5e-05,0.008,0.005097504450933882,14,0.9484778472355434,0.005830579437315464,21.16136360168457,35.324256896972656,-14.162894248962402,0.016148395836353302,3.5324254099577956e-07,-14.146746635437012,1.0011414365395463,0.0011414918392545635,-0.053160104900598526,0.0005370220169425011,0.22195127606391907,0.016117673367261887,14.146746635437012,32.27672576904297,0.23016305267810822,1.461432933807373,6.709062401771209e-05,3.1663005908436998e-06,27,30
D0040_seed7_default_unitbox,7,31,True,9.5e-05,0.009,0.005097504450933882,17,0.9336384604958927,0.008704508654773235,17.799243927001953,29.36248207092285,-11.563240051269531,0.017358511686325073,2.936248506557604e-07,-11.545880317687988,1.0015035435240869,0.0015034376945456715,-0.0841958224773407,-0.005142653360962868,0.18881350755691528,-0.0018347373697906733,11.545880317687988,27.80652618408203,0.10794415324926376,0.341644287109375,6.194636043926885e-05,2.655219301733927e-06,29,25
D0040_seed7_default_unitbox,7,32,True,9.8e-05,0.006,0.005097504450933882,16,0.9427579082548618,0.006960293278098106,24.950523376464844,41.92150115966797,-16.970979690551758,0.015987690538167953,4.192150413473428e-07,-16.95499038696289,1.0009430440963956,0.0009429489591725916,-0.29340648651123047,-0.003454201854765415,0.26324719190597534,-0.006059666164219379,16.95499038696289,40.01166534423828,0.39394745230674744,2.6871652603149414,8.0610697177714e-05,4.5950380722318855e-06,26,29
D0040_seed7_default_unitbox,7,32,True,9.8e-05,0.007,0.005097504450933882,15,0.927504813671112,0.010088318027555943,22.485076904296875,37.06474304199219,-14.579665184020996,0.0176525991410017,3.7064742741677037e-07,-14.56201171875,1.0012122957742347,0.0012122362955025144,-0.010598329827189445,-0.0011999354464933276,0.23650792241096497,0.007532928604632616,14.56201171875,39.092926025390625,0.16994234919548035,1.1038780212402344,7.455719447467277e-05,4.054079443310204e-06,27,27
D0040_seed7_default_unitbox,7,32,True,9.8e-05,0.008,0.005097504450933882,14,0.9479969995362418,0.0059502096846699715,22.177003860473633,37.0364990234375,-14.859498023986816,0.016363555565476418,3.703650293118699e-07,-14.843132972717285,1.0011025334947556,0.0011024327273462938,-0.05509673431515694,0.0005382251692935824,0.2326131910085678,0.01652512699365616,14.843132972717285,33.985801696777344,0.24671821296215057,1.5557599067687988,7.03938738701658e-05,3.2993801756607288e-06,27,30
D0040_seed7_default_unitbox,7,32,True,9.8e-05,0.009,0.005097504450933882,17,0.9338300263180452,0.008665441535413265,18.781286239624023,30.966829299926758,-12.185543060302734,0.01723090559244156,3.09668280351616e-07,-12.168313026428223,1.0014159755618621,0.0014160472002173142,-0.0882207602262497,-0.005402073729783297,0.19922173023223877,-0.002620709128677845,12.168313026428223,29.24322509765625,0.11389219760894775,0.3547797203063965,6.506248297478908e-05,2.762448388678202e-06,29,25
D0040_seed7_default_unitbox,7,33,True,0.0001,0.006,0.005097504450933882,16,0.9430776163935661,0.006903196685016155,25.55106544494629,42.934722900390625,-17.383655548095703,0.015855595469474792,4.293472102290252e-07,-17.367801666259766,1.0009128318102998,0.0009129304775674219,-0.307290256023407,-0.0032667480409145355,0.26948055624961853,-0.007021233439445496,17.367801666259766,40.98743438720703,0.407427579164505,2.7687807083129883,8.246276085788001e-05,4.262567860634671e-06,26,29
D0040_seed7_default_unitbox,7,33,True,0.0001,0.007,0.005097504450933882,15,0.9274970293045044,0.010095654986798763,23.093379974365234,38.05609130859375,-14.962711334228516,0.017769936472177505,3.8056089124438586e-07,-14.94494342803955,1.0011888908294981,0.0011890266803444524,-0.012162948027253151,-0.0010069189593195915,0.242820605635643,0.006900150794535875,14.94494342803955,40.095848083496094,0.1748896986246109,1.1371335983276367,7.64322976802187e-05,3.643565795149091e-06,27,27
D0040_seed7_default_unitbox,7,33,True,0.0001,0.008,0.005097504450933882,14,0.9480737362589154,0.005938635673373938,22.856306076049805,38.17331314086914,-15.317010879516602,0.016705544665455818,3.8173311622813344e-07,-15.30030345916748,1.0010919666001206,0.0010918440088484886,-0.06132661923766136,0.0006717710639350116,0.23969386518001556,0.01619243621826172,15.30030345916748,35.09510040283203,0.2563317120075226,1.6057133674621582,7.243277763740883e-05,2.9357359793451633e-06,27,30
D0040_seed7_default_unitbox,7,33,True,0.0001,0.009,0.005097504450933882,17,0.9334528656566844,0.00882879551500082,19.5114803314209,32.19276428222656,-12.681285858154297,0.017464661970734596,3.21927672075617e-07,-12.663823127746582,1.0013789461706437,0.0013790986967015767,-0.09518753737211227,-0.005419387947767973,0.20689399540424347,-0.0030224458314478397,12.663823127746582,30.38257598876953,0.1218031719326973,0.36534833908081055,6.719431653091933e-05,2.5945240696305045e-06,29,25
D0040_seed7_default_unitbox,7,34,True,0.000102,0.006,0.005097504450933882,16,0.9422759711742401,0.007087526377290487,26.358882904052734,44.276676177978516,-17.91779327392578,0.016605550423264503,4.4276677613197535e-07,-17.901187896728516,1.000927613144617,0.0009276228214050089,-0.3227382004261017,-0.0030393952038139105,0.2778747081756592,-0.007047968916594982,17.901187896728516,42.29857635498047,0.4183374345302582,2.8817100524902344,8.482581701467651e-05,4.407499786711981e-06,26,29
D0040_seed7_default_unitbox,7,34,True,0.000102,0.007,0.005097504450933882,15,0.9274906953175862,0.010102720931172371,23.81473731994629,39.23629379272461,-15.421551704406738,0.0175893884152174,3.9236292082023283e-07,-15.403963088989258,1.0011418240433239,0.0011418742250681113,-0.010213174857199192,-0.000833706755656749,0.2503277361392975,0.0071584926918148994,15.403963088989258,41.30846405029297,0.17947335541248322,1.1803216934204102,7.873739017398934e-05,3.69902550834956e-06,27,27
D0040_seed7_default_unitbox,7,34,True,0.000102,0.008,0.005097504450933882,14,0.9467030167579651,0.006192842964082956,23.599470138549805,39.41918182373047,-15.819716453552246,0.017177047207951546,3.9419185782207933e-07,-15.802536964416504,1.0010871348805845,0.0010869803530047172,-0.059275202453136444,0.0007527200505137444,0.24746496975421906,0.0166997779160738,15.802536964416504,36.23994445800781,0.2659440040588379,1.6589345932006836,7.473959913787204e-05,2.9399302286913516e-06,27,30
D0040_seed7_default_unitbox,7,34,True,0.000102,0.009,0.005097504450933882,17,0.9331636709325454,0.008897778578102589,20.27482795715332,33.446746826171875,-13.171918869018555,0.01713419146835804,3.3446750080656784e-07,-13.154784202575684,1.0013025425715092,0.001302506464910553,-0.10003947466611862,-0.005177127197384834,0.21481572091579437,-0.003498015459626913,13.154784202575684,31.601119995117188,0.127210333943367,0.37689733505249023,6.958021039438257e-05,2.641030748142431e-06,29,25
D0040_seed7_default_unitbox,7,35,True,0.000104,0.006,0.005097504450933882,16,0.9431750327348709,0.00688573531806469,27.182373046875,45.656158447265625,-18.473787307739258,0.01604309491813183,4.5656156544282567e-07,-18.457744598388672,1.000869158702737,0.0008691795919384626,-0.3338778018951416,-0.003112680045887828,0.2865477204322815,-0.005904472433030605,18.457744598388672,43.67687225341797,0.43127304315567017,2.997988700866699,8.724940801944491e-05,5.646045045510234e-06,26,29
D0040_seed7_default_unitbox,7,35,True,0.000104,0.007,0.005097504450933882,15,0.9273501594861349,0.010122372768819332,24.63667106628418,40.6108512878418,-15.974180221557617,0.01711728796362877,4.061085121520591e-07,-15.957062721252441,1.0010727225056513,0.0010727091985939918,-0.003071450861170888,-0.0007831951370462775,0.2589373290538788,0.008762765675783157,15.957062721252441,42.85932922363281,0.1882065236568451,1.2349233627319336,8.113750317096235e-05,4.937040847318451e-06,27,27
D0040_seed7_default_unitbox,7,35,True,0.000104,0.008,0.005097504450933882,14,0.9477016755512783,0.006035351660102606,24.446744918823242,40.866947174072266,-16.420202255249023,0.01679842546582222,4.0866945028028567e-07,-16.403404235839844,1.0010240569071924,0.0010240816616052962,-0.06001398712396622,0.0007615311769768596,0.25635647773742676,0.018980728462338448,16.403404235839844,37.811607360839844,0.27911606431007385,1.7508106231689453,7.70726439643315e-05,4.113802535980707e-06,27,30
D0040_seed7_default_unitbox,7,35,True,0.000104,0.009,0.005097504450933882,17,0.933419546660255,0.008800523355603218,21.015356063842773,34.681640625,-13.666284561157227,0.017153099179267883,3.4681642091527465e-07,-13.649131774902344,1.0012566943112398,0.0012567172375614792,-0.10627234727144241,-0.005589800421148539,0.22274671494960785,-0.0021264872048050165,13.649131774902344,32.84626770019531,0.13198259472846985,0.38673830032348633,7.187490631747942e-05,3.742629400503888e-06,29,25
D0040_seed7_default_unitbox,7,36,True,0.000106,0.006,0.005098614654860195,16,0.9426052309572697,0.00703198928385973,27.902359008789062,46.84305953979492,-18.940698623657227,0.01642700470983982,4.684305849878001e-07,-18.924272537231445,1.0008679903755067,0.0008680388996470791,-0.3404238224029541,-0.0028813257813453674,0.29401832818984985,-0.006666421890258789,18.924272537231445,44.881072998046875,0.4373892545700073,3.0671606063842773,8.923298939446286e-05,5.018282632814458e-06,26,29
D0040_seed7_default_unitbox,7,36,True,0.000106,0.007,0.005098614654860195,15,0.9274822115898133,0.010107575915753841,25.351253509521484,41.772884368896484,-16.421628952026367,0.01759459637105465,4.177288417395175e-07,-16.404033660888672,1.0010726197898292,0.0010725774364267844,0.0016826807986944914,-0.0007961101946420968,0.26644405722618103,0.008597717620432377,16.404033660888672,44.056976318359375,0.19059497117996216,1.2906885147094727,8.321656669404883e-05,4.562610627221762e-06,27,27
D0040_seed7_default_unitbox,7,36,True,0.000106,0.008,0.005098614654860195,14,0.9482711979321071,0.005900955758988857,25.185832977294922,42.099544525146484,-16.91370964050293,0.01588681899011135,4.209953772260633e-07,-16.89781951904297,1.000940365201679,0.0009401697640460491,-0.05760974809527397,0.0008332504075951874,0.2640882432460785,0.019704734906554222,16.89781951904297,38.952552795410156,0.2870953381061554,1.804819107055664,7.920345844670212e-05,3.919566677268448e-06,27,30
