group,case,seed,step,Delta,strain,metric,reaction_N,alpha0p8_through_crack
D0020,D0020_seed42_default_unitbox,42,13,5.3e-05,0.0053,internal_cut_force_above_crack_N,0.5621289120953806,False
D0020,D0020_seed42_default_unitbox,42,14,5.5e-05,0.0055,internal_cut_force_above_crack_N,0.561740261068533,True
D0020,D0020_seed42_default_unitbox,42,15,5.7e-05,0.0057,internal_cut_force_above_crack_N,0.5302152697490634,True
D0020,D0020_seed42_default_unitbox,42,16,5.9e-05,0.0059,internal_cut_force_above_crack_N,0.518203475806085,True
D0020,D0020_seed42_default_unitbox,42,17,6.1e-05,0.0060999999999999995,internal_cut_force_above_crack_N,0.530938872154826,True
D0020,D0020_seed42_default_unitbox,42,18,6.3e-05,0.0063,internal_cut_force_above_crack_N,0.418174128663911,True
D0020,D0020_seed42_default_unitbox,42,19,6.5e-05,0.0065,internal_cut_force_above_crack_N,0.48151663650575444,True
D0020,D0020_seed42_default_unitbox,42,20,6.7e-05,0.0067,internal_cut_force_above_crack_N,0.47687027778179786,True
D0020,D0020_seed42_default_unitbox,42,21,6.9e-05,0.0069,internal_cut_force_above_crack_N,0.49115922622172614,True
D0020,D0020_seed42_default_unitbox,42,22,7.1e-05,0.0071,internal_cut_force_above_crack_N,0.45166015747096816,True
D0020,D0020_seed42_default_unitbox,42,23,7.3e-05,0.0073,internal_cut_force_above_crack_N,0.37004379401977167,True
D0020,D0020_seed42_default_unitbox,42,24,7.5e-05,0.007499999999999999,internal_cut_force_above_crack_N,0.4278403391756293,True
D0020,D0020_seed42_default_unitbox,42,25,7.7e-05,0.0077,internal_cut_force_above_crack_N,0.4495575914984506,True
D0020,D0020_seed42_default_unitbox,42,26,8e-05,0.008,internal_cut_force_above_crack_N,0.4676162387027761,True
D0020,D0020_seed42_default_unitbox,42,27,8.3e-05,0.0083,internal_cut_force_above_crack_N,0.4756718793791327,True
D0020,D0020_seed42_default_unitbox,42,28,8.6e-05,0.0086,internal_cut_force_above_crack_N,0.38640820554724103,True
D0020,D0020_seed42_default_unitbox,42,29,8.9e-05,0.0089,internal_cut_force_above_crack_N,0.45635876053157626,True
D0020,D0020_seed42_default_unitbox,42,30,9.2e-05,0.0092,internal_cut_force_above_crack_N,0.4218158250036308,True
D0020,D0020_seed42_default_unitbox,42,31,9.5e-05,0.0095,internal_cut_force_above_crack_N,0.4446079888994601,True
D0020,D0020_seed42_default_unitbox,42,32,9.8e-05,0.0098,internal_cut_force_above_crack_N,0.4788640222396187,True
D0020,D0020_seed42_default_unitbox,42,33,0.0001,0.01,internal_cut_force_above_crack_N,0.471866717343154,True
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,legacy_top_sigma_integral_N,0.03724445397643687,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,legacy_top_sigma_integral_N,0.19328519652448284,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,legacy_top_sigma_integral_N,0.37506389403667423,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,legacy_top_sigma_integral_N,0.527454195590757,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,legacy_top_sigma_integral_N,0.6361153559127696,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,legacy_top_sigma_integral_N,0.6934499870551806,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,legacy_top_sigma_integral_N,0.7028715474674359,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,legacy_top_sigma_integral_N,0.6896847634361477,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,legacy_top_sigma_integral_N,0.665854799509471,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,legacy_top_sigma_integral_N,0.6821324483605166,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,legacy_top_sigma_integral_N,0.6807976544409065,False
D0020,D0020_seed99_default_unitbox,99,11,4.9e-05,0.0049,legacy_top_sigma_integral_N,0.700809842638189,False
D0020,D0020_seed99_default_unitbox,99,12,5.1e-05,0.0050999999999999995,legacy_top_sigma_integral_N,0.7158796363053432,False
D0020,D0020_seed99_default_unitbox,99,13,5.3e-05,0.0053,legacy_top_sigma_integral_N,0.7170069894391966,False
D0020,D0020_seed99_default_unitbox,99,14,5.5e-05,0.0055,legacy_top_sigma_integral_N,0.7310523948177118,False
D0020,D0020_seed99_default_unitbox,99,15,5.7e-05,0.0057,legacy_top_sigma_integral_N,0.7043734883142106,False
D0020,D0020_seed99_default_unitbox,99,16,5.9e-05,0.0059,legacy_top_sigma_integral_N,0.7197636455033255,True
D0020,D0020_seed99_default_unitbox,99,17,6.1e-05,0.0060999999999999995,legacy_top_sigma_integral_N,0.7266956006220238,True
D0020,D0020_seed99_default_unitbox,99,18,6.3e-05,0.0063,legacy_top_sigma_integral_N,0.7508524722998053,True
D0020,D0020_seed99_default_unitbox,99,19,6.5e-05,0.0065,legacy_top_sigma_integral_N,0.731681835362699,True
D0020,D0020_seed99_default_unitbox,99,20,6.7e-05,0.0067,legacy_top_sigma_integral_N,0.7605878539648947,True
D0020,D0020_seed99_default_unitbox,99,21,6.9e-05,0.0069,legacy_top_sigma_integral_N,0.7839570867039497,True
D0020,D0020_seed99_default_unitbox,99,22,7.1e-05,0.0071,legacy_top_sigma_integral_N,0.7953198743127444,True
D0020,D0020_seed99_default_unitbox,99,23,7.3e-05,0.0073,legacy_top_sigma_integral_N,0.7774483348902491,True
D0020,D0020_seed99_default_unitbox,99,24,7.5e-05,0.007499999999999999,legacy_top_sigma_integral_N,0.7788906040641989,True
D0020,D0020_seed99_default_unitbox,99,25,7.7e-05,0.0077,legacy_top_sigma_integral_N,0.7951186844808952,True
D0020,D0020_seed99_default_unitbox,99,26,8e-05,0.008,legacy_top_sigma_integral_N,0.8118875491131881,True
D0020,D0020_seed99_default_unitbox,99,27,8.3e-05,0.0083,legacy_top_sigma_integral_N,0.7806960946072311,True
D0020,D0020_seed99_default_unitbox,99,28,8.6e-05,0.0086,legacy_top_sigma_integral_N,0.8373417414159441,True
D0020,D0020_seed99_default_unitbox,99,29,8.9e-05,0.0089,legacy_top_sigma_integral_N,0.8440689558814284,True
D0020,D0020_seed99_default_unitbox,99,30,9.2e-05,0.0092,legacy_top_sigma_integral_N,0.8757196680439249,True
D0020,D0020_seed99_default_unitbox,99,31,9.5e-05,0.0095,legacy_top_sigma_integral_N,0.9256770894277023,True
D0020,D0020_seed99_default_unitbox,99,32,9.8e-05,0.0098,legacy_top_sigma_integral_N,0.9390208305938104,True
D0020,D0020_seed99_default_unitbox,99,33,0.0001,0.01,legacy_top_sigma_integral_N,0.9658389669586722,True
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,saved_field_energy_fd_proxy_N,0.2529013065396682,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,saved_field_energy_fd_proxy_N,0.42058039327961005,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,saved_field_energy_fd_proxy_N,0.8191099485766867,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,saved_field_energy_fd_proxy_N,1.1574040890736017,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,saved_field_energy_fd_proxy_N,1.3316903142724852,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,saved_field_energy_fd_proxy_N,1.3185769934886553,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,saved_field_energy_fd_proxy_N,1.1797270074358095,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,saved_field_energy_fd_proxy_N,0.8948031183945793,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,saved_field_energy_fd_proxy_N,0.48365839364621555,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,saved_field_energy_fd_proxy_N,0.030973924401512046,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,saved_field_energy_fd_proxy_N,-0.06816958094293078,False
D0020,D0020_seed99_default_unitbox,99,11,4.9e-05,0.0049,saved_field_energy_fd_proxy_N,-0.18696526828306143,False
D0020,D0020_seed99_default_unitbox,99,12,5.1e-05,0.0050999999999999995,saved_field_energy_fd_proxy_N,-0.3354255429828274,False
D0020,D0020_seed99_default_unitbox,99,13,5.3e-05,0.0053,saved_field_energy_fd_proxy_N,-0.29004120564569275,False
D0020,D0020_seed99_default_unitbox,99,14,5.5e-05,0.0055,saved_field_energy_fd_proxy_N,-0.25651166908247613,False
D0020,D0020_seed99_default_unitbox,99,15,5.7e-05,0.0057,saved_field_energy_fd_proxy_N,-0.39314876952285804,False
D0020,D0020_seed99_default_unitbox,99,16,5.9e-05,0.0059,saved_field_energy_fd_proxy_N,-0.4257143237366753,True
D0020,D0020_seed99_default_unitbox,99,17,6.1e-05,0.0060999999999999995,saved_field_energy_fd_proxy_N,-0.3741504556798187,True
D0020,D0020_seed99_default_unitbox,99,18,6.3e-05,0.0063,saved_field_energy_fd_proxy_N,-0.3722089787679475,True
D0020,D0020_seed99_default_unitbox,99,19,6.5e-05,0.0065,saved_field_energy_fd_proxy_N,-0.2774634670415551,True
D0020,D0020_seed99_default_unitbox,99,20,6.7e-05,0.0067,saved_field_energy_fd_proxy_N,-0.2766103479678855,True
D0020,D0020_seed99_default_unitbox,99,21,6.9e-05,0.0069,saved_field_energy_fd_proxy_N,-0.39015079852130174,True
D0020,D0020_seed99_default_unitbox,99,22,7.1e-05,0.0071,saved_field_energy_fd_proxy_N,-0.19611835851199647,True
D0020,D0020_seed99_default_unitbox,99,23,7.3e-05,0.0073,saved_field_energy_fd_proxy_N,-0.20890939227117492,True
D0020,D0020_seed99_default_unitbox,99,24,7.5e-05,0.007499999999999999,saved_field_energy_fd_proxy_N,-0.293766792381263,True
D0020,D0020_seed99_default_unitbox,99,25,7.7e-05,0.0077,saved_field_energy_fd_proxy_N,-0.16966411177876065,True
D0020,D0020_seed99_default_unitbox,99,26,8e-05,0.008,saved_field_energy_fd_proxy_N,-0.21296783050299245,True
D0020,D0020_seed99_default_unitbox,99,27,8.3e-05,0.0083,saved_field_energy_fd_proxy_N,-0.22805618139710646,True
D0020,D0020_seed99_default_unitbox,99,28,8.6e-05,0.0086,saved_field_energy_fd_proxy_N,-0.14362711173711729,True
D0020,D0020_seed99_default_unitbox,99,29,8.9e-05,0.0089,saved_field_energy_fd_proxy_N,-0.11922916263046313,True
D0020,D0020_seed99_default_unitbox,99,30,9.2e-05,0.0092,saved_field_energy_fd_proxy_N,-0.09697380343192709,True
D0020,D0020_seed99_default_unitbox,99,31,9.5e-05,0.0095,saved_field_energy_fd_proxy_N,0.027429342628165244,True
D0020,D0020_seed99_default_unitbox,99,32,9.8e-05,0.0098,saved_field_energy_fd_proxy_N,-0.41747880629065814,True
D0020,D0020_seed99_default_unitbox,99,33,0.0001,0.01,saved_field_energy_fd_proxy_N,-0.7394146491648738,True
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,saved_field_virtual_work_proxy_N,0.054066757985356165,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,saved_field_virtual_work_proxy_N,0.2689530498247619,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,saved_field_virtual_work_proxy_N,0.5288869133277423,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,saved_field_virtual_work_proxy_N,0.7650712507121177,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,saved_field_virtual_work_proxy_N,0.9579391434360692,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,saved_field_virtual_work_proxy_N,0.9265599977228024,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,saved_field_virtual_work_proxy_N,0.3796057576038832,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,saved_field_virtual_work_proxy_N,-0.9493411601042294,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,saved_field_virtual_work_proxy_N,-3.1884769885181417,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,saved_field_virtual_work_proxy_N,-6.913024008085953,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,saved_field_virtual_work_proxy_N,-8.893206492426064,False
D0020,D0020_seed99_default_unitbox,99,11,4.9e-05,0.0049,saved_field_virtual_work_proxy_N,-10.966965200442326,False
D0020,D0020_seed99_default_unitbox,99,12,5.1e-05,0.0050999999999999995,saved_field_virtual_work_proxy_N,-13.56303403522474,False
D0020,D0020_seed99_default_unitbox,99,13,5.3e-05,0.0053,saved_field_virtual_work_proxy_N,-16.309312598744892,False
D0020,D0020_seed99_default_unitbox,99,14,5.5e-05,0.0055,saved_field_virtual_work_proxy_N,-18.695386102606776,False
D0020,D0020_seed99_default_unitbox,99,15,5.7e-05,0.0057,saved_field_virtual_work_proxy_N,-21.649126506502316,False
D0020,D0020_seed99_default_unitbox,99,16,5.9e-05,0.0059,saved_field_virtual_work_proxy_N,-25.379196537710605,True
D0020,D0020_seed99_default_unitbox,99,17,6.1e-05,0.0060999999999999995,saved_field_virtual_work_proxy_N,-29.32986946098175,True
D0020,D0020_seed99_default_unitbox,99,18,6.3e-05,0.0063,saved_field_virtual_work_proxy_N,-33.15384342796429,True
D0020,D0020_seed99_default_unitbox,99,19,6.5e-05,0.0065,saved_field_virtual_work_proxy_N,-37.32223196472764,True
D0020,D0020_seed99_default_unitbox,99,20,6.7e-05,0.0067,saved_field_virtual_work_proxy_N,-41.17522515081881,True
D0020,D0020_seed99_default_unitbox,99,21,6.9e-05,0.0069,saved_field_virtual_work_proxy_N,-45.588845371465816,True
D0020,D0020_seed99_default_unitbox,99,22,7.1e-05,0.0071,saved_field_virtual_work_proxy_N,-50.5309487513199,True
D0020,D0020_seed99_default_unitbox,99,23,7.3e-05,0.0073,saved_field_virtual_work_proxy_N,-53.607838041626,True
D0020,D0020_seed99_default_unitbox,99,24,7.5e-05,0.007499999999999999,saved_field_virtual_work_proxy_N,-58.238640819816645,True
D0020,D0020_seed99_default_unitbox,99,25,7.7e-05,0.0077,saved_field_virtual_work_proxy_N,-62.74428544780306,True
D0020,D0020_seed99_default_unitbox,99,26,8e-05,0.008,saved_field_virtual_work_proxy_N,-69.34282579401548,True
D0020,D0020_seed99_default_unitbox,99,27,8.3e-05,0.0083,saved_field_virtual_work_proxy_N,-76.20955347193409,True
D0020,D0020_seed99_default_unitbox,99,28,8.6e-05,0.0086,saved_field_virtual_work_proxy_N,-83.17513483964882,True
D0020,D0020_seed99_default_unitbox,99,29,8.9e-05,0.0089,saved_field_virtual_work_proxy_N,-90.13285585733466,True
D0020,D0020_seed99_default_unitbox,99,30,9.2e-05,0.0092,saved_field_virtual_work_proxy_N,-96.98039691849517,True
D0020,D0020_seed99_default_unitbox,99,31,9.5e-05,0.0095,saved_field_virtual_work_proxy_N,-103.32423794245459,True
D0020,D0020_seed99_default_unitbox,99,32,9.8e-05,0.0098,saved_field_virtual_work_proxy_N,-109.94829122660036,True
D0020,D0020_seed99_default_unitbox,99,33,0.0001,0.01,saved_field_virtual_work_proxy_N,-117.90120541312132,True
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,bottom_sigma_integral_outward_N,-0.053093717367687136,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,bottom_sigma_integral_outward_N,-0.2677015154483656,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,bottom_sigma_integral_outward_N,-0.5230415196725536,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,bottom_sigma_integral_outward_N,-0.7522025539116434,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,bottom_sigma_integral_outward_N,-0.9416246196838,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,bottom_sigma_integral_outward_N,-1.0568517050522923,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,bottom_sigma_integral_outward_N,-1.1168894880186624,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,bottom_sigma_integral_outward_N,-1.1367409572274876,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,bottom_sigma_integral_outward_N,-1.1371058757572796,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,bottom_sigma_integral_outward_N,-1.1410534769340723,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,bottom_sigma_integral_outward_N,-1.1390748299201268,False
D0020,D0020_seed99_default_unitbox,99,11,4.9e-05,0.0049,bottom_sigma_integral_outward_N,-1.139766541128762,False
D0020,D0020_seed99_default_unitbox,99,12,5.1e-05,0.0050999999999999995,bottom_sigma_integral_outward_N,-1.1317018782770598,False
D0020,D0020_seed99_default_unitbox,99,13,5.3e-05,0.0053,bottom_sigma_integral_outward_N,-1.1279654512897774,False
D0020,D0020_seed99_default_unitbox,99,14,5.5e-05,0.0055,bottom_sigma_integral_outward_N,-1.1308550112849436,False
D0020,D0020_seed99_default_unitbox,99,15,5.7e-05,0.0057,bottom_sigma_integral_outward_N,-1.1281752119378388,False
D0020,D0020_seed99_default_unitbox,99,16,5.9e-05,0.0059,bottom_sigma_integral_outward_N,-1.1276426097764185,True
D0020,D0020_seed99_default_unitbox,99,17,6.1e-05,0.0060999999999999995,bottom_sigma_integral_outward_N,-1.123269067943438,True
D0020,D0020_seed99_default_unitbox,99,18,6.3e-05,0.0063,bottom_sigma_integral_outward_N,-1.1230843267442738,True
D0020,D0020_seed99_default_unitbox,99,19,6.5e-05,0.0065,bottom_sigma_integral_outward_N,-1.1173570970488818,True
D0020,D0020_seed99_default_unitbox,99,20,6.7e-05,0.0067,bottom_sigma_integral_outward_N,-1.1238335478965615,True
D0020,D0020_seed99_default_unitbox,99,21,6.9e-05,0.0069,bottom_sigma_integral_outward_N,-1.1214801549288085,True
D0020,D0020_seed99_default_unitbox,99,22,7.1e-05,0.0071,bottom_sigma_integral_outward_N,-1.1186111854680187,True
D0020,D0020_seed99_default_unitbox,99,23,7.3e-05,0.0073,bottom_sigma_integral_outward_N,-1.1123309580222345,True
D0020,D0020_seed99_default_unitbox,99,24,7.5e-05,0.007499999999999999,bottom_sigma_integral_outward_N,-1.110557962973545,True
D0020,D0020_seed99_default_unitbox,99,25,7.7e-05,0.0077,bottom_sigma_integral_outward_N,-1.1171238599382336,True
D0020,D0020_seed99_default_unitbox,99,26,8e-05,0.008,bottom_sigma_integral_outward_N,-1.0967546649979603,True
D0020,D0020_seed99_default_unitbox,99,27,8.3e-05,0.0083,bottom_sigma_integral_outward_N,-1.1024288226143695,True
D0020,D0020_seed99_default_unitbox,99,28,8.6e-05,0.0086,bottom_sigma_integral_outward_N,-1.0558061976740793,True
D0020,D0020_seed99_default_unitbox,99,29,8.9e-05,0.0089,bottom_sigma_integral_outward_N,-1.0803155060599805,True
D0020,D0020_seed99_default_unitbox,99,30,9.2e-05,0.0092,bottom_sigma_integral_outward_N,-1.0864620813666712,True
D0020,D0020_seed99_default_unitbox,99,31,9.5e-05,0.0095,bottom_sigma_integral_outward_N,-1.0978926794914055,True
D0020,D0020_seed99_default_unitbox,99,32,9.8e-05,0.0098,bottom_sigma_integral_outward_N,-1.1058421524105617,True
D0020,D0020_seed99_default_unitbox,99,33,0.0001,0.01,bottom_sigma_integral_outward_N,-1.0886578327297673,True
D0020,D0020_seed99_default_unitbox,99,0,1e-06,9.999999999999999e-05,internal_cut_force_above_crack_N,0.04416997632153746,False
D0020,D0020_seed99_default_unitbox,99,1,5e-06,0.0005,internal_cut_force_above_crack_N,0.23047480677153936,False
D0020,D0020_seed99_default_unitbox,99,2,1e-05,0.001,internal_cut_force_above_crack_N,0.4468077112739546,False
D0020,D0020_seed99_default_unitbox,99,3,1.5e-05,0.0015,internal_cut_force_above_crack_N,0.6327882840828473,False
D0020,D0020_seed99_default_unitbox,99,4,2e-05,0.002,internal_cut_force_above_crack_N,0.7799416992201564,False
D0020,D0020_seed99_default_unitbox,99,5,2.5e-05,0.0025,internal_cut_force_above_crack_N,0.86967251691197,False
D0020,D0020_seed99_default_unitbox,99,6,3e-05,0.003,internal_cut_force_above_crack_N,0.8916190467728279,False
D0020,D0020_seed99_default_unitbox,99,7,3.5e-05,0.0034999999999999996,internal_cut_force_above_crack_N,0.8671200770801608,False
D0020,D0020_seed99_default_unitbox,99,8,4e-05,0.004,internal_cut_force_above_crack_N,0.8104611330283932,False
D0020,D0020_seed99_default_unitbox,99,9,4.5e-05,0.0045000000000000005,internal_cut_force_above_crack_N,0.666739616174481,False
D0020,D0020_seed99_default_unitbox,99,10,4.7e-05,0.004699999999999999,internal_cut_force_above_crack_N,0.612923962744174,False
