group,case,seed,run_dir,step,Delta,strain,mechanics_current_energy_proxy,history_elastic_energy_proxy,fracture_energy_proxy,legacy_top_sigma_integral_N,diagnostics_reaction_N_tm_eff,saved_field_virtual_work_proxy_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,crack_band_interface_force_N,crack_band_interface_edge_count,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span,top_boundary_outward_fx_N,top_boundary_outward_fy_N,bottom_boundary_outward_fx_N,bottom_sigma_integral_outward_N,left_boundary_outward_fx_N,left_boundary_outward_fy_N,right_boundary_outward_fx_N,right_boundary_outward_fy_N,whole_boundary_residual_x_N,whole_boundary_residual_y_N,whole_boundary_residual_magnitude_N,saved_field_energy_fd_proxy_N,saved_field_history_energy_fd_proxy_N
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,27,8.3e-05,0.0083,3.075510126905359e-08,3.895278535300752e-08,2.4936929461563014e-08,0.7906915984136228,0.790691614151001,-72.8105893720894,0.47060424842446963,0.5443052556968173,149,154,13.980745890370324,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.035404349697344684,0.7906915984136228,0.016645127359711086,-1.1032223404771768,-0.05625179099815668,0.0040972882630164855,-5.212735007844028,-0.11076213206303238,-5.287746021179818,-0.41919558586356975,5.304336237806809,-0.25079222993953065,0.00023136108167048225
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,28,8.6e-05,0.0086,3.010462017836199e-08,3.8947036641142024e-08,2.4961186193062328e-08,0.7836327985446447,0.7836328148841858,-79.64872011229646,0.4857999876499399,0.45452658243484595,149,154,14.200053153707403,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.031287726717814046,0.7836327985446447,0.019801921557739632,-1.1124112490004063,-0.05197102103542638,0.006401403361930005,-5.454753685043105,-0.14049729463509977,-5.518210511238606,-0.4628743417289314,5.537589719595993,-0.15937208871496036,-0.000589545686816538
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,29,8.9e-05,0.0089,2.9798868736763828e-08,3.894924807888662e-08,2.4985051886147097e-08,0.7920156979097943,0.7920156717300415,-86.55277164145319,0.4338226080271251,0.48525416505697133,149,154,14.076980614444668,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.026667286603159666,0.7920156979097943,-0.0021383436024291157,-1.1066266144469334,-0.053953527788168705,0.004109612899918267,-5.719188339580474,-0.13929006375859987,-5.801947497574231,-0.4497913673958207,5.819356239206505,-0.04730058856972259,0.0024221654170821297
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,30,9.2e-05,0.0092,2.9820816646943655e-08,3.8961569633644516e-08,2.4986942461099576e-08,0.7920017163011058,0.7920017838478088,-92.50067568467058,0.49325524946309895,0.46454280889484634,149,154,13.975577984513714,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.007034253676534477,0.7920017163011058,-0.014720809673229243,-1.084454351954908,-0.045086236141889176,0.007135347766132124,-5.927769463489959,-0.13378142046379754,-5.994610762981613,-0.41909870835146734,6.009243041099009,-0.0852457901378027,0.0034083712514357267
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,31,9.5e-05,0.0095,2.928739399593701e-08,3.896969830639524e-08,2.500665225252185e-08,0.7958803769827807,0.7958804368972778,-99.89199122062102,0.40004711766182216,0.42787042801166075,149,154,13.910603598490484,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.01578990091614959,0.7958803769827807,-0.008674426169938226,-1.1094431558707576,-0.04343958593688375,0.009769742788419843,-6.264160473867577,-0.15303282289446304,-6.332064386890549,-0.4568258589940202,6.348521817334584,-0.1461265113534664,0.0029798780773384465
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,32,9.8e-05,0.0098,2.8944057578822856e-08,3.897944890210855e-08,2.5013946681924852e-08,0.7773010326264428,0.7773010730743408,-106.6423160927572,0.40595505865344844,0.4356301305978355,149,154,14.066369355762182,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.030827057363719063,0.7773010326264428,-0.0038509269959137965,-1.09037868056384,-0.05245086390677778,0.002563971281177505,-6.566646815171917,-0.15898056495751897,-6.653775663438328,-0.46949424161373854,6.6703189895441,-0.03644741198054538,0.0031994719211520667
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,33,0.0001,0.01,2.8975160168716216e-08,3.898578021041758e-08,2.5023694107782224e-08,0.7899184746855936,0.7899184823036194,-110.92317713675307,0.39063362048687367,0.4469373423875994,149,154,14.095432769111317,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.01855000068218585,0.7899184746855936,-0.017362151753576163,-1.1025055167602835,-0.053278966134788164,0.00045515345582804547,-6.796992843725992,-0.17835025986110153,-6.886183962296542,-0.4904821484799633,6.903629646828372,-0.06892743782073354,0.003721210301520922
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,34,0.000102,0.010199999999999999,2.8668347827539924e-08,3.8994333743314625e-08,2.501850605131842e-08,0.7853725615123062,0.7853725552558899,-116.14818063672966,0.3813641644034463,0.52470960106833,149,154,14.127067570483625,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.05663376712238131,0.7853725615123062,-0.013319786250448091,-1.1024143488901892,-0.040243269438770504,-0.004836759087264029,-6.976418831292995,-0.19947978801468946,-7.086615654104595,-0.5213583344798365,7.1057677939777815,-0.21495508212379927,0.004584412958976228
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,35,0.000104,0.0104,2.8115339840221022e-08,3.9004117862253485e-08,2.502896763925931e-08,0.7851210021431504,0.7851210236549377,-121.96509216956895,0.3781055167398453,0.4331079984938385,149,154,14.251508659521175,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.046045524601335736,0.7851210021431504,-0.004208401692964832,-1.0792386247060484,-0.03658523506930919,0.01417091413337761,-7.148247193438792,-0.18080567745351064,-7.235086354802402,-0.460752385883031,7.249742569398228,-0.1458696335101409,0.0063699750909411434
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,36,0.000106,0.0106,2.8084869293499362e-08,3.9019813643678394e-08,2.502947654792404e-08,0.8201037523245984,0.8201037645339966,-126.64199743073324,0.42206962688047284,0.4335041456365278,149,154,14.332902568294864,103,True,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.004937864374369383,-0.08456090181087152,0.8201037523245984,-0.008984882700709483,-1.0966908659977628,-0.04756116456979345,0.002565090197621662,-7.177452411834548,-0.2034117054416512,-7.318559360915923,-0.4774337289171937,7.334115767068166,-0.09661353351351522,0.008104206348375984
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,37,0.000108,0.010799999999999999,2.7728885706166964e-08,3.903653468764699e-08,2.501875662957927e-08,0.7978046941848906,0.7978047132492065,-131.48763422994847,0.46796658891360343,0.3897494745960921,149,154,13.511938426116695,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.06672195191701896,0.7978046941848906,-0.007457938760844359,-1.0519290538070525,-0.04821107297536785,-0.0023170747718465733,-7.351846025531726,-0.15960988712502377,-7.474236989184958,-0.41605132151903224,7.485807723461668,-0.14003874791938298,0.004994596493170314
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,38,0.00011,0.011,2.7524714301821835e-08,3.9039792029651074e-08,2.502945675598557e-08,0.8686503545665113,0.8686503171920776,-136.00535000572071,0.5040875620044265,0.4727210054527032,149,154,13.555656714195816,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.03960415453220005,0.8686503545665113,-0.036031398801733394,-1.0656283414610135,-0.05802703890342415,0.0055789343775775315,-7.395400492063403,-0.16228462965959167,-7.529063084300761,-0.35368368217651625,7.537365791469751,-0.06545740674737503,0.006040405461661333
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,39,0.000112,0.0112,2.7467056079177465e-08,3.906069630949363e-08,2.5023267528475368e-08,0.883328128042474,0.8833281397819519,-140.69874007590957,0.4791884163753454,0.4769967529898951,149,154,13.772995457397641,103,True,162,0.005021084565669298,0.009958948940038681,0.005098614654860195,0.004937864374369383,-0.0681333920687368,0.883328128042474,-0.017932393344933274,-1.0827282102185165,-0.05767545037622668,0.009721518234357754,-7.570502675860852,-0.18735169038795668,-7.714243911650749,-0.37703025432964143,7.723452009375117,-0.04829504082628665,0.0074967027583602505
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,40,0.000115,0.0115,2.7234574273930146e-08,3.906988695053557e-08,2.503236643766554e-08,0.8531762138052142,0.8531762361526489,-147.40583250820364,0.5279551750292116,0.45068621018249044,149,154,13.594434462085943,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.10326625312241183,0.8531762138052142,-0.018236480619489837,-1.057911540333194,-0.047197882646640286,0.015477508192732935,-7.7205844814918185,-0.19080162351286095,-7.88928509788036,-0.3800594418481077,7.898434309087784,-0.06545644814597712,0.004250812747784785
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,41,0.000118,0.0118,2.70743173903016e-08,3.9086201185980336e-08,2.5044404453286762e-08,0.9313885336544527,0.9313885569572448,-154.03017132849422,0.4822846986976166,0.4933702822894158,149,154,13.3835725982838,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.07817367118533221,0.9313885336544527,-0.04818651364193691,-1.0736970007654993,-0.0513597683272666,0.006289880232741285,-7.959348023645978,-0.24230948505613176,-8.137067976800514,-0.37832807193443707,8.145858296649042,-0.22956517504711324,0.010456422665276743
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,42,0.00012,0.012,2.6380325421757236e-08,3.911380515688913e-08,2.5026407873686883e-08,0.9059424364425941,0.905942440032959,-159.55934669101455,0.47272480036542613,0.44832711277770365,149,154,13.303093995987,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.05463774474485282,0.9059424364425941,-0.029181456899305472,-1.0640470247623617,-0.054405524859849314,0.0029214296324298304,-8.10907009472076,-0.2706124751262195,-8.247294821224767,-0.42579563381355734,8.258279105841334,-0.24439214827522712,0.01085271560681035
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,43,0.000125,0.0125,2.6440912630342977e-08,3.9131202861828296e-08,2.5058028717889593e-08,0.9152429867943465,0.9152429699897766,-170.6018537623203,0.43358420006251924,0.4480887067656779,149,154,13.361388394405544,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.02155224030830224,0.9152429867943465,-0.042047553173588326,-1.075449008033441,-0.049850178302488994,-0.0032877291757075927,-8.557213051223592,-0.24637008103082342,-8.670663023007972,-0.40986383144562544,8.680344786866765,0.00047541774401234013,0.004281787899359547
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,44,0.00013,0.013,2.6385079599197357e-08,3.9156623035882724e-08,2.5063911115024692e-08,0.8858057874147454,0.8858057260513306,-182.2099833396148,0.5105558478623774,0.4633990959859441,149,154,13.88694576769177,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.04453286419185097,0.8858057874147454,-0.0160824267945164,-1.0756008884159332,-0.04440067785008381,0.0008214674977312288,-8.957403529463278,-0.24620498394172288,-9.062419498299729,-0.4351786174451795,9.072862149963736,0.08676914340390073,0.006502187345963639
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,45,0.000135,0.0135,2.7308604064381984e-08,3.9196224735287935e-08,2.5064633811943256e-08,0.9419055049257212,0.941905438899994,-191.2500524913818,0.5683994983720321,0.45092789030325703,149,154,13.953866658139233,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.058844679737623216,0.9419055049257212,-0.017302568446800094,-1.0877140672276604,-0.04730076530980242,0.003688732307527127,-9.41284314370925,-0.25921631224262687,-9.536291157203475,-0.40133614223703873,9.544732564824587,0.010426995655579262,0.0075109896215553446
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,46,0.00014,0.013999999999999999,2.648934955575316e-08,3.923173293209828e-08,2.5068427833341517e-08,0.931469931036719,0.931469976902008,-204.37547821068864,0.5656856390542547,0.39066416293100265,149,154,13.455046334735794,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.06347097999606832,0.931469931036719,-0.017649867362065544,-1.0747285337088304,-0.04381305949739104,0.01469669753364893,-9.742928388298143,-0.25378413232001873,-9.867862295153667,-0.38234603745848117,9.875266820115577,-0.07930759478232347,0.008120061583236256
D0040,D0040_seed7_default_unitbox,7,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed7_history_default_unitbox,47,0.000145,0.014499999999999999,2.6515528116558754e-08,3.92774253511203e-08,2.5068827546563274e-08,0.9554738527531481,0.9554738402366638,-216.2822518362887,0.49745039481196396,0.3986867007640492,149,154,13.35331739262842,102,True,163,0.005021084565669298,0.009958948940038681,0.005097504450933882,0.004937864374369383,-0.0679792193112076,0.9554738527531481,-0.010559760039654911,-1.08152952172084,-0.04992678583484408,0.018822062366248508,-10.084441401955994,-0.26670486988382247,-10.212907167141699,-0.373938476485266,10.219750622635095,-0.014928970894135911,0.010301600253627939
