group,case,seed,run_dir,step,Delta,method,virtual_work_reaction_N,exact_top_mode_available,reason
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,1,5e-06,saved_field_scaled_displacement_virtual_work_proxy,0.2689530498247619,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,2,1e-05,saved_field_scaled_displacement_virtual_work_proxy,0.5288869133277423,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,3,1.5e-05,saved_field_scaled_displacement_virtual_work_proxy,0.7650712507121177,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,4,2e-05,saved_field_scaled_displacement_virtual_work_proxy,0.9579391434360692,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,5,2.5e-05,saved_field_scaled_displacement_virtual_work_proxy,0.9265599977228024,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,6,3e-05,saved_field_scaled_displacement_virtual_work_proxy,0.3796057576038832,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,7,3.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-0.9493411601042294,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,8,4e-05,saved_field_scaled_displacement_virtual_work_proxy,-3.1884769885181417,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,9,4.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-6.913024008085953,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,10,4.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-8.893206492426064,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,11,4.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-10.966965200442326,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,12,5.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-13.56303403522474,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,13,5.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-16.309312598744892,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,14,5.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-18.695386102606776,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,15,5.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-21.649126506502316,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,16,5.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-25.379196537710605,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,17,6.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-29.32986946098175,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,18,6.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-33.15384342796429,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,19,6.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-37.32223196472764,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,20,6.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-41.17522515081881,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,21,6.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-45.588845371465816,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,22,7.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-50.5309487513199,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,23,7.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-53.607838041626,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,24,7.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-58.238640819816645,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,25,7.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-62.74428544780306,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,26,8e-05,saved_field_scaled_displacement_virtual_work_proxy,-69.34282579401548,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,27,8.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-76.20955347193409,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,28,8.6e-05,saved_field_scaled_displacement_virtual_work_proxy,-83.17513483964882,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,29,8.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-90.13285585733466,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,30,9.2e-05,saved_field_scaled_displacement_virtual_work_proxy,-96.98039691849517,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,31,9.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-103.32423794245459,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,32,9.8e-05,saved_field_scaled_displacement_virtual_work_proxy,-109.94829122660036,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed99_default_unitbox,99,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_99_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed99_history_default_unitbox,33,0.0001,saved_field_scaled_displacement_virtual_work_proxy,-117.90120541312132,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
